"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/01/2024","AQS","120090007","3","16","ug/m3 SC","15","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/02/2024","AQS","120090007","3","9","ug/m3 SC","8","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/03/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/04/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/05/2024","AQS","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/06/2024","AQS","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/07/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/08/2024","AQS","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/09/2024","AQS","120090007","3","19","ug/m3 SC","18","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/10/2024","AQS","120090007","3","17","ug/m3 SC","16","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/11/2024","AQS","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/12/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/13/2024","AQS","120090007","3","23","ug/m3 SC","21","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/14/2024","AQS","120090007","3","7","ug/m3 SC","6","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/15/2024","AQS","120090007","3","9","ug/m3 SC","8","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/16/2024","AQS","120090007","3","9","ug/m3 SC","8","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/17/2024","AQS","120090007","3","9","ug/m3 SC","8","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/18/2024","AQS","120090007","3","9","ug/m3 SC","8","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/19/2024","AQS","120090007","3","7","ug/m3 SC","6","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/20/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/21/2024","AQS","120090007","3","9","ug/m3 SC","8","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/22/2024","AQS","120090007","3","11","ug/m3 SC","10","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/23/2024","AQS","120090007","3","16","ug/m3 SC","15","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/24/2024","AQS","120090007","3","21","ug/m3 SC","19","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/25/2024","AQS","120090007","3","21","ug/m3 SC","19","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/26/2024","AQS","120090007","3","14","ug/m3 SC","13","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/27/2024","AQS","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/28/2024","AQS","120090007","3","11","ug/m3 SC","10","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/29/2024","AQS","120090007","3","6","ug/m3 SC","6","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/30/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"01/31/2024","AQS","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/01/2024","AQS","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/02/2024","AQS","120090007","3","14","ug/m3 SC","13","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/03/2024","AQS","120090007","3","16","ug/m3 SC","15","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/04/2024","AQS","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/05/2024","AQS","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/06/2024","AQS","120090007","3","15","ug/m3 SC","14","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/07/2024","AQS","120090007","3","17","ug/m3 SC","16","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/08/2024","AQS","120090007","3","15","ug/m3 SC","14","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/09/2024","AQS","120090007","3","8","ug/m3 SC","7","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/10/2024","AQS","120090007","3","11","ug/m3 SC","10","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/11/2024","AQS","120090007","3","15","ug/m3 SC","14","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/12/2024","AQS","120090007","3","16","ug/m3 SC","15","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/13/2024","AQS","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/14/2024","AQS","120090007","3","9","ug/m3 SC","8","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/15/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/16/2024","AQS","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/17/2024","AQS","120090007","3","11","ug/m3 SC","10","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/18/2024","AQS","120090007","3","5","ug/m3 SC","5","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/19/2024","AQS","120090007","3","7","ug/m3 SC","6","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/20/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/21/2024","AQS","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/22/2024","AQS","120090007","3","11","ug/m3 SC","10","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/23/2024","AQS","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/24/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/25/2024","AQS","120090007","3","11","ug/m3 SC","10","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/26/2024","AQS","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/27/2024","AQS","120090007","3","15","ug/m3 SC","14","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/28/2024","AQS","120090007","3","19","ug/m3 SC","18","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"02/29/2024","AQS","120090007","3","24","ug/m3 SC","22","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/01/2024","AQS","120090007","3","18","ug/m3 SC","17","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/02/2024","AQS","120090007","3","19","ug/m3 SC","18","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/03/2024","AQS","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/04/2024","AQS","120090007","3","8","ug/m3 SC","7","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/05/2024","AQS","120090007","3","9","ug/m3 SC","8","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/06/2024","AQS","120090007","3","8","ug/m3 SC","7","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/07/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/08/2024","AQS","120090007","3","11","ug/m3 SC","10","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/09/2024","AQS","120090007","3","14","ug/m3 SC","13","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/10/2024","AQS","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/11/2024","AQS","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/12/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/13/2024","AQS","120090007","3","15","ug/m3 SC","14","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/14/2024","AQS","120090007","3","16","ug/m3 SC","15","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/15/2024","AQS","120090007","3","15","ug/m3 SC","14","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/16/2024","AQS","120090007","3","19","ug/m3 SC","18","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/17/2024","AQS","120090007","3","17","ug/m3 SC","16","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/18/2024","AQS","120090007","3","16","ug/m3 SC","15","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/19/2024","AQS","120090007","3","19","ug/m3 SC","18","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/20/2024","AQS","120090007","3","11","ug/m3 SC","10","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/21/2024","AQS","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/22/2024","AQS","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/23/2024","AQS","120090007","3","9","ug/m3 SC","8","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/24/2024","AQS","120090007","3","17","ug/m3 SC","16","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/25/2024","AQS","120090007","3","21","ug/m3 SC","19","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/26/2024","AQS","120090007","3","16","ug/m3 SC","15","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/27/2024","AQS","120090007","3","16","ug/m3 SC","15","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/28/2024","AQS","120090007","3","15","ug/m3 SC","14","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/29/2024","AQS","120090007","3","14","ug/m3 SC","13","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/30/2024","AQS","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"03/31/2024","AQS","120090007","3","11","ug/m3 SC","10","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","639","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/01/2024","AirNow","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/02/2024","AirNow","120090007","3","19","ug/m3 SC","18","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/03/2024","AirNow","120090007","3","18","ug/m3 SC","17","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/04/2024","AirNow","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/05/2024","AirNow","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/06/2024","AirNow","120090007","3","16","ug/m3 SC","15","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/07/2024","AirNow","120090007","3","7","ug/m3 SC","6","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/08/2024","AirNow","120090007","3","7","ug/m3 SC","6","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/09/2024","AirNow","120090007","3","14","ug/m3 SC","13","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/10/2024","AirNow","120090007","3","20","ug/m3 SC","19","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/11/2024","AirNow","120090007","3","27","ug/m3 SC","25","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/12/2024","AirNow","120090007","3","14","ug/m3 SC","13","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/13/2024","AirNow","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/14/2024","AirNow","120090007","3","10","ug/m3 SC","9","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/15/2024","AirNow","120090007","3","9","ug/m3 SC","8","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/16/2024","AirNow","120090007","3","9","ug/m3 SC","8","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/17/2024","AirNow","120090007","3","11","ug/m3 SC","10","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/18/2024","AirNow","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/19/2024","AirNow","120090007","3","16","ug/m3 SC","15","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/20/2024","AirNow","120090007","3","16","ug/m3 SC","15","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/21/2024","AirNow","120090007","3","15","ug/m3 SC","14","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/22/2024","AirNow","120090007","3","14","ug/m3 SC","13","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/23/2024","AirNow","120090007","3","13","ug/m3 SC","12","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/24/2024","AirNow","120090007","3","14","ug/m3 SC","13","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/25/2024","AirNow","120090007","3","14","ug/m3 SC","13","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/26/2024","AirNow","120090007","3","15","ug/m3 SC","14","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/27/2024","AirNow","120090007","3","18","ug/m3 SC","17","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/28/2024","AirNow","120090007","3","19","ug/m3 SC","18","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/29/2024","AirNow","120090007","3","18","ug/m3 SC","17","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"04/30/2024","AirNow","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"05/01/2024","AirNow","120090007","3","12","ug/m3 SC","11","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
"05/02/2024","AirNow","120090007","3","11","ug/m3 SC","10","Melbourne","1","100.0000","81102","PM10 Total 0-10um STP","","37340","Palm Bay-Melbourne-Titusville, FL","12","Florida","009","Brevard","28.053611","-80.628611"
